@billedDuration,@duration,@ingestionTime,@initDuration,@maxMemoryUsed/1000 /1000,@memorySize/1000 /1000,@timestamp
11343.0,11342.27,2023-09-24 14:47:52.238,564.07,999,2048,2023-09-24 14:47:43.209
6589.0,6588.61,2023-09-24 14:48:01.444,,999,2048,2023-09-24 14:47:52.426
12730.0,12729.99,2023-09-24 14:47:53.594,579.7,998,2048,2023-09-24 14:47:44.577
6660.0,6659.13,2023-09-24 14:47:53.594,,998,2048,2023-09-24 14:47:52.493
10951.0,10950.16,2023-09-24 14:47:51.833,565.32,998,2048,2023-09-24 14:47:42.814
6540.0,6539.94,2023-09-24 14:48:01.415,,1000,2048,2023-09-24 14:47:52.378
10497.0,10496.03,2023-09-24 14:47:51.378,570.96,998,2048,2023-09-24 14:47:42.343
6634.0,6633.0,2023-09-24 14:48:01.488,,998,2048,2023-09-24 14:47:52.472
11353.0,11352.38,2023-09-24 14:47:52.244,557.32,998,2048,2023-09-24 14:47:43.220
6509.0,6508.9,2023-09-24 14:48:01.368,,1000,2048,2023-09-24 14:47:52.345
12931.0,12930.19,2023-09-24 14:47:53.822,568.72,998,2048,2023-09-24 14:47:44.801
6618.0,6617.71,2023-09-24 14:47:53.822,,998,2048,2023-09-24 14:47:52.446
10395.0,10394.6,2023-09-24 14:47:51.143,567.67,999,2048,2023-09-24 14:47:42.121
6589.0,6588.89,2023-09-24 14:48:01.450,,999,2048,2023-09-24 14:47:52.431
11811.0,11810.76,2023-09-24 14:47:52.514,566.28,999,2048,2023-09-24 14:47:43.499
6626.0,6625.78,2023-09-24 14:47:52.514,,1000,2048,2023-09-24 14:47:52.460
11599.0,11598.69,2023-09-24 14:47:52.497,578.27,998,2048,2023-09-24 14:47:43.481
6573.0,6572.57,2023-09-24 14:47:52.497,,999,2048,2023-09-24 14:47:52.406
12648.0,12647.48,2023-09-24 14:48:16.470,572.48,999,3072,2023-09-24 14:48:07.448
4715.0,4714.16,2023-09-24 14:48:16.470,,1000,3072,2023-09-24 14:48:14.055
11452.0,11451.52,2023-09-24 14:48:15.230,584.43,999,3072,2023-09-24 14:48:06.213
4656.0,4655.72,2023-09-24 14:48:15.230,,1001,3072,2023-09-24 14:48:14.006
12442.0,12441.09,2023-09-24 14:48:16.277,580.91,1000,3072,2023-09-24 14:48:07.258
4579.0,4578.84,2023-09-24 14:48:16.277,,1003,3072,2023-09-24 14:48:13.920
13166.0,13165.37,2023-09-24 14:48:16.969,563.41,999,3072,2023-09-24 14:48:07.952
4625.0,4624.03,2023-09-24 14:48:16.969,,1000,3072,2023-09-24 14:48:13.964
12056.0,12055.01,2023-09-24 14:48:15.870,559.77,1000,3072,2023-09-24 14:48:06.850
4678.0,4677.69,2023-09-24 14:48:15.870,,1000,3072,2023-09-24 14:48:14.022
8955.0,8954.29,2023-09-24 14:48:12.712,555.08,1000,3072,2023-09-24 14:48:03.691
4672.0,4671.58,2023-09-24 14:48:23.046,,1000,3072,2023-09-24 14:48:14.029
12558.0,12557.23,2023-09-24 14:48:16.318,566.05,998,3072,2023-09-24 14:48:07.299
4667.0,4666.23,2023-09-24 14:48:16.318,,1000,3072,2023-09-24 14:48:14.009
13239.0,13238.74,2023-09-24 14:48:17.075,576.21,998,3072,2023-09-24 14:48:08.053
4645.0,4644.53,2023-09-24 14:48:17.075,,1001,3072,2023-09-24 14:48:13.985
6574.0,6573.63,2023-09-24 14:48:10.324,552.88,999,3072,2023-09-24 14:48:01.302
4515.0,4514.37,2023-09-24 14:48:22.900,,1000,3072,2023-09-24 14:48:13.879
8241.0,8240.62,2023-09-24 14:48:11.983,573.76,999,3072,2023-09-24 14:48:02.957
4633.0,4632.79,2023-09-24 14:48:23.006,,1000,3072,2023-09-24 14:48:13.989
11219.0,11218.33,2023-09-24 14:48:15.036,568.89,999,3072,2023-09-24 14:48:06.020
4658.0,4657.94,2023-09-24 14:48:15.036,,1000,3072,2023-09-24 14:48:14.011
12275.0,12274.64,2023-09-24 14:48:16.099,579.28,999,3072,2023-09-24 14:48:07.081
4695.0,4694.65,2023-09-24 14:48:16.099,,1001,3072,2023-09-24 14:48:14.040
