@billedDuration,@duration,@ingestionTime,@initDuration,@maxMemoryUsed/1000 /1000,@memorySize/1000 /1000,@timestamp
699.0,698.87,2023-09-24 14:59:12.034,,586,3072,2023-09-24 14:59:04.986
2116.0,2115.81,2023-09-24 14:59:02.381,567.08,585,3072,2023-09-24 14:59:01.122
710.0,709.23,2023-09-24 14:59:13.323,,587,3072,2023-09-24 14:59:05.013
3869.0,3868.25,2023-09-24 14:59:06.223,571.15,585,3072,2023-09-24 14:59:02.853
704.0,703.28,2023-09-24 14:59:06.223,,587,3072,2023-09-24 14:59:04.996
2435.0,2434.14,2023-09-24 14:59:04.791,559.45,613,3072,2023-09-24 14:59:01.410
706.0,705.64,2023-09-24 14:59:14.020,,613,3072,2023-09-24 14:59:05.003
2511.0,2510.52,2023-09-24 14:59:10.558,558.53,586,3072,2023-09-24 14:59:01.546
712.0,711.46,2023-09-24 14:59:10.558,,587,3072,2023-09-24 14:59:05.006
2531.0,2530.43,2023-09-24 14:59:04.484,575.62,585,3072,2023-09-24 14:59:01.559
715.0,714.07,2023-09-24 14:59:14.028,,587,3072,2023-09-24 14:59:05.009
2557.0,2556.28,2023-09-24 14:59:05.884,594.71,586,3072,2023-09-24 14:59:01.566
697.0,696.63,2023-09-24 14:59:05.884,,587,3072,2023-09-24 14:59:04.993
2450.0,2449.31,2023-09-24 14:59:10.473,570.72,586,3072,2023-09-24 14:59:01.453
705.0,704.53,2023-09-24 14:59:10.473,,587,3072,2023-09-24 14:59:05.000
2472.0,2471.01,2023-09-24 14:59:01.958,574.3,585,3072,2023-09-24 14:59:01.514
700.0,699.86,2023-09-24 14:59:13.317,,586,3072,2023-09-24 14:59:04.994
2137.0,2136.01,2023-09-24 14:59:02.103,568.65,585,3072,2023-09-24 14:59:01.146
713.0,712.24,2023-09-24 14:59:13.322,,586,3072,2023-09-24 14:59:05.014
2339.0,2338.8,2023-09-24 14:59:08.040,572.68,585,3072,2023-09-24 14:59:01.359
723.0,722.21,2023-09-24 14:59:08.040,,587,3072,2023-09-24 14:59:05.025
3873.0,3872.17,2023-09-24 14:59:11.875,592.55,585,3072,2023-09-24 14:59:02.854
698.0,697.83,2023-09-24 14:59:11.875,,586,3072,2023-09-24 14:59:04.989
1943.0,1942.99,2023-09-24 14:59:09.945,560.9,585,3072,2023-09-24 14:59:00.930
721.0,720.33,2023-09-24 14:59:09.945,,588,3072,2023-09-24 14:59:05.025
2064.0,2063.51,2023-09-24 14:59:02.694,567.71,586,3072,2023-09-24 14:59:01.058
734.0,733.15,2023-09-24 14:59:13.329,,586,3072,2023-09-24 14:59:05.037
2256.0,2255.27,2023-09-24 14:59:05.552,548.68,585,3072,2023-09-24 14:59:01.242
721.0,720.16,2023-09-24 14:59:05.552,,587,3072,2023-09-24 14:59:05.021
2352.0,2351.7,2023-09-24 14:59:06.215,570.9,585,3072,2023-09-24 14:59:01.491
709.0,708.04,2023-09-24 14:59:06.215,,587,3072,2023-09-24 14:59:05.002
2469.0,2468.15,2023-09-24 14:59:03.032,565.27,585,3072,2023-09-24 14:59:01.484
720.0,719.41,2023-09-24 14:59:13.320,,587,3072,2023-09-24 14:59:05.016
2342.0,2341.36,2023-09-24 14:59:05.089,547.57,585,3072,2023-09-24 14:59:01.346
682.0,681.32,2023-09-24 14:59:05.089,,587,3072,2023-09-24 14:59:04.985
3831.0,3830.83,2023-09-24 14:59:03.848,572.26,586,3072,2023-09-24 14:59:02.771
721.0,720.06,2023-09-24 14:59:13.312,,587,3072,2023-09-24 14:59:05.014
3888.0,3887.78,2023-09-24 14:59:11.903,569.43,585,3072,2023-09-24 14:59:02.882
742.0,741.85,2023-09-24 14:59:11.903,,587,3072,2023-09-24 14:59:05.032
3876.0,3875.97,2023-09-24 14:59:04.881,576.12,585,3072,2023-09-24 14:59:02.878
697.0,696.93,2023-09-24 14:59:14.003,,586,3072,2023-09-24 14:59:04.987
2339.0,2338.48,2023-09-24 14:59:06.355,555.26,585,3072,2023-09-24 14:59:01.413
705.0,704.7,2023-09-24 14:59:06.355,,586,3072,2023-09-24 14:59:05.004
2402.0,2401.14,2023-09-24 14:59:10.463,571.99,585,3072,2023-09-24 14:59:01.443
689.0,688.67,2023-09-24 14:59:10.463,,587,3072,2023-09-24 14:59:04.984
3814.0,3813.12,2023-09-24 14:59:11.847,557.87,585,3072,2023-09-24 14:59:02.825
713.0,712.98,2023-09-24 14:59:11.847,,586,3072,2023-09-24 14:59:05.007
3946.0,3945.2,2023-09-24 14:59:11.986,559.22,585,3072,2023-09-24 14:59:02.966
690.0,689.07,2023-09-24 14:59:11.986,,586,3072,2023-09-24 14:59:04.978
2196.0,2195.78,2023-09-24 14:59:03.660,557.26,586,3072,2023-09-24 14:59:01.213
701.0,700.25,2023-09-24 14:59:13.324,,588,3072,2023-09-24 14:59:05.003
3941.0,3940.58,2023-09-24 14:59:04.083,620.6,586,3072,2023-09-24 14:59:03.006
704.0,703.54,2023-09-24 14:59:13.308,,587,3072,2023-09-24 14:59:04.991
2229.0,2228.03,2023-09-24 14:59:01.968,563.61,585,3072,2023-09-24 14:59:01.202
799.0,798.12,2023-09-24 14:59:13.322,,614,3072,2023-09-24 14:59:05.100
3920.0,3919.33,2023-09-24 14:59:04.512,584.01,585,3072,2023-09-24 14:59:02.930
719.0,718.2,2023-09-24 14:59:14.030,,587,3072,2023-09-24 14:59:05.009
1923.0,1922.37,2023-09-24 14:59:14.625,559.03,586,4096,2023-09-24 14:59:09.505
646.0,645.31,2023-09-24 14:59:14.625,,587,4096,2023-09-24 14:59:12.402
3058.0,3057.33,2023-09-24 14:59:14.101,573.24,585,4096,2023-09-24 14:59:10.660
651.0,650.76,2023-09-24 14:59:14.101,,586,4096,2023-09-24 14:59:12.398
3088.0,3087.31,2023-09-24 14:59:19.705,559.9,585,4096,2023-09-24 14:59:10.686
