@billedDuration,@duration,@ingestionTime,@initDuration,@maxMemoryUsed/1000 /1000,@memorySize/1000 /1000,@timestamp
1524.0,1523.26,2023-09-24 15:33:13.822,644.4,380,2048,2023-09-24 15:33:06.323
446.0,445.67,2023-09-24 15:33:13.822,,381,2048,2023-09-24 15:33:08.329
1332.0,1331.34,2023-09-24 15:33:12.356,616.76,379,2048,2023-09-24 15:33:06.100
429.0,428.69,2023-09-24 15:33:12.356,,381,2048,2023-09-24 15:33:08.315
1464.0,1463.67,2023-09-24 15:33:13.811,633.81,380,2048,2023-09-24 15:33:06.255
454.0,453.37,2023-09-24 15:33:13.811,,382,2048,2023-09-24 15:33:08.340
2037.0,2036.36,2023-09-24 15:33:10.218,691.72,380,2048,2023-09-24 15:33:06.883
437.0,436.56,2023-09-24 15:33:10.218,,382,2048,2023-09-24 15:33:08.314
1404.0,1403.54,2023-09-24 15:33:11.037,632.0,380,2048,2023-09-24 15:33:06.238
418.0,417.03,2023-09-24 15:33:11.037,,382,2048,2023-09-24 15:33:08.305
1506.0,1505.09,2023-09-24 15:33:15.353,679.4,379,2048,2023-09-24 15:33:06.340
437.0,436.3,2023-09-24 15:33:15.353,,380,2048,2023-09-24 15:33:08.320
1143.0,1142.91,2023-09-24 15:33:07.030,648.28,380,2048,2023-09-24 15:33:05.956
430.0,429.94,2023-09-24 15:33:16.909,,381,2048,2023-09-24 15:33:08.320
2096.0,2095.22,2023-09-24 15:33:07.205,635.75,380,2048,2023-09-24 15:33:06.932
454.0,453.57,2023-09-24 15:33:16.891,,381,2048,2023-09-24 15:33:08.321
1517.0,1516.68,2023-09-24 15:33:06.627,624.41,381,2048,2023-09-24 15:33:06.304
436.0,435.23,2023-09-24 15:33:16.906,,383,2048,2023-09-24 15:33:08.321
2087.0,2086.17,2023-09-24 15:33:08.124,626.51,381,2048,2023-09-24 15:33:06.923
428.0,427.78,2023-09-24 15:33:17.320,,382,2048,2023-09-24 15:33:08.303
1031.0,1030.61,2023-09-24 15:33:14.856,622.36,380,2048,2023-09-24 15:33:05.842
447.0,446.96,2023-09-24 15:33:14.856,,382,2048,2023-09-24 15:33:08.340
993.0,992.65,2023-09-24 15:33:06.986,579.71,380,2048,2023-09-24 15:33:05.726
419.0,418.36,2023-09-24 15:33:16.912,,381,2048,2023-09-24 15:33:08.309
907.0,906.19,2023-09-24 15:33:17.831,620.66,380,3072,2023-09-24 15:33:12.168
336.0,335.22,2023-09-24 15:33:17.831,,383,3072,2023-09-24 15:33:14.545
2027.0,2026.73,2023-09-24 15:33:22.341,655.42,381,3072,2023-09-24 15:33:13.328
363.0,362.62,2023-09-24 15:33:22.341,,382,3072,2023-09-24 15:33:14.560
1313.0,1312.05,2023-09-24 15:33:17.058,646.07,381,3072,2023-09-24 15:33:12.539
327.0,326.46,2023-09-24 15:33:17.058,,382,3072,2023-09-24 15:33:14.532
1030.0,1029.33,2023-09-24 15:33:14.415,638.54,380,3072,2023-09-24 15:33:12.214
343.0,342.14,2023-09-24 15:33:23.561,,381,3072,2023-09-24 15:33:14.550
1235.0,1234.26,2023-09-24 15:33:15.753,773.47,398,3072,2023-09-24 15:33:12.658
368.0,367.77,2023-09-24 15:33:15.753,,398,3072,2023-09-24 15:33:14.568
765.0,764.26,2023-09-24 15:33:15.871,586.73,380,3072,2023-09-24 15:33:11.896
342.0,341.32,2023-09-24 15:33:15.871,,381,3072,2023-09-24 15:33:14.551
1165.0,1164.84,2023-09-24 15:33:19.575,663.16,381,3072,2023-09-24 15:33:12.354
362.0,361.81,2023-09-24 15:33:19.575,,382,3072,2023-09-24 15:33:14.568
1362.0,1361.29,2023-09-24 15:33:19.615,732.74,382,3072,2023-09-24 15:33:12.644
421.0,420.31,2023-09-24 15:33:19.615,,383,3072,2023-09-24 15:33:14.622
966.0,965.55,2023-09-24 15:33:12.769,640.3,380,3072,2023-09-24 15:33:12.249
333.0,332.67,2023-09-24 15:33:23.229,,383,3072,2023-09-24 15:33:14.540
1166.0,1165.35,2023-09-24 15:33:13.042,585.56,382,3072,2023-09-24 15:33:12.393
323.0,322.98,2023-09-24 15:33:23.275,,383,3072,2023-09-24 15:33:14.529
2055.0,2054.69,2023-09-24 15:33:15.681,662.24,381,3072,2023-09-24 15:33:13.371
336.0,335.98,2023-09-24 15:33:15.681,,382,3072,2023-09-24 15:33:14.533
1287.0,1286.53,2023-09-24 15:33:15.542,643.04,382,3072,2023-09-24 15:33:12.570
348.0,347.14,2023-09-24 15:33:15.542,,383,3072,2023-09-24 15:33:14.548
1982.0,1981.69,2023-09-24 15:33:19.700,679.67,380,3072,2023-09-24 15:33:13.307
346.0,345.66,2023-09-24 15:33:19.700,,382,3072,2023-09-24 15:33:14.543
1023.0,1022.25,2023-09-24 15:33:15.587,678.58,380,3072,2023-09-24 15:33:12.346
351.0,350.09,2023-09-24 15:33:15.587,,382,3072,2023-09-24 15:33:14.557
1744.0,1743.07,2023-09-24 15:33:17.610,621.25,381,3072,2023-09-24 15:33:13.017
336.0,335.57,2023-09-24 15:33:17.610,,382,3072,2023-09-24 15:33:14.535
2079.0,2078.76,2023-09-24 15:33:22.411,669.45,380,3072,2023-09-24 15:33:13.396
378.0,377.23,2023-09-24 15:33:22.411,,381,3072,2023-09-24 15:33:14.575
1998.0,1997.42,2023-09-24 15:33:18.309,675.25,380,3072,2023-09-24 15:33:13.315
350.0,349.32,2023-09-24 15:33:18.309,,381,3072,2023-09-24 15:33:14.546
1348.0,1347.92,2023-09-24 15:33:21.593,652.53,380,3072,2023-09-24 15:33:12.577
346.0,345.54,2023-09-24 15:33:21.593,,382,3072,2023-09-24 15:33:14.552
1896.0,1895.89,2023-09-24 15:33:13.489,648.29,381,3072,2023-09-24 15:33:13.187
364.0,363.43,2023-09-24 15:33:23.227,,382,3072,2023-09-24 15:33:14.568
723.0,722.81,2023-09-24 15:33:17.949,549.48,382,3072,2023-09-24 15:33:11.858
315.0,314.26,2023-09-24 15:33:17.949,,383,3072,2023-09-24 15:33:14.534
1098.0,1097.75,2023-09-24 15:33:14.436,711.21,380,3072,2023-09-24 15:33:12.454
348.0,347.33,2023-09-24 15:33:23.561,,382,3072,2023-09-24 15:33:14.551
857.0,856.75,2023-09-24 15:33:20.186,644.43,380,3072,2023-09-24 15:33:12.025
431.0,430.82,2023-09-24 15:33:20.186,,398,3072,2023-09-24 15:33:14.640
1376.0,1375.19,2023-09-24 15:33:14.760,731.18,380,3072,2023-09-24 15:33:12.755
366.0,365.17,2023-09-24 15:33:14.760,,382,3072,2023-09-24 15:33:14.566
1563.0,1562.48,2023-09-24 15:33:15.861,706.25,380,3072,2023-09-24 15:33:12.793
372.0,371.7,2023-09-24 15:33:15.861,,383,3072,2023-09-24 15:33:14.571
1888.0,1887.38,2023-09-24 15:33:15.051,647.73,380,3072,2023-09-24 15:33:13.189
328.0,327.69,2023-09-24 15:33:15.051,,382,3072,2023-09-24 15:33:14.528
1229.0,1228.71,2023-09-24 15:33:13.450,619.87,380,3072,2023-09-24 15:33:12.420
335.0,334.59,2023-09-24 15:33:23.223,,381,3072,2023-09-24 15:33:14.538
1355.0,1354.55,2023-09-24 15:33:19.711,697.63,380,3072,2023-09-24 15:33:12.700
332.0,331.81,2023-09-24 15:33:19.711,,382,3072,2023-09-24 15:33:14.532
890.0,889.38,2023-09-24 15:33:15.633,620.07,380,3072,2023-09-24 15:33:12.088
342.0,341.39,2023-09-24 15:33:15.633,,382,3072,2023-09-24 15:33:14.548
1350.0,1349.52,2023-09-24 15:33:21.593,647.94,382,3072,2023-09-24 15:33:12.577
354.0,353.4,2023-09-24 15:33:21.593,,382,3072,2023-09-24 15:33:14.555
1990.0,1989.52,2023-09-24 15:33:20.307,641.28,380,3072,2023-09-24 15:33:13.274
333.0,332.33,2023-09-24 15:33:20.307,,382,3072,2023-09-24 15:33:14.533
731.0,730.21,2023-09-24 15:33:19.317,533.97,380,4096,2023-09-24 15:33:17.879
275.0,274.71,2023-09-24 15:33:30.105,,382,4096,2023-09-24 15:33:20.359
928.0,927.19,2023-09-24 15:33:23.328,610.28,381,4096,2023-09-24 15:33:18.153
290.0,289.54,2023-09-24 15:33:23.328,,382,4096,2023-09-24 15:33:20.374
1980.0,1979.32,2023-09-24 15:33:24.682,605.19,381,4096,2023-09-24 15:33:19.208
293.0,292.98,2023-09-24 15:33:24.682,,382,4096,2023-09-24 15:33:20.369
1261.0,1260.16,2023-09-24 15:33:27.504,608.55,381,4096,2023-09-24 15:33:18.487
295.0,294.72,2023-09-24 15:33:27.504,,382,4096,2023-09-24 15:33:20.373
1006.0,1005.24,2023-09-24 15:33:21.350,620.92,382,4096,2023-09-24 15:33:18.253
302.0,301.58,2023-09-24 15:33:21.350,,382,4096,2023-09-24 15:33:20.384
1089.0,1088.1,2023-09-24 15:33:22.403,639.73,380,4096,2023-09-24 15:33:18.351
306.0,305.08,2023-09-24 15:33:22.403,,381,4096,2023-09-24 15:33:20.391
1400.0,1399.63,2023-09-24 15:33:27.667,638.55,397,4096,2023-09-24 15:33:18.653
296.0,295.38,2023-09-24 15:33:27.667,,397,4096,2023-09-24 15:33:20.372
1672.0,1671.62,2023-09-24 15:33:27.904,605.69,381,4096,2023-09-24 15:33:18.891
292.0,291.88,2023-09-24 15:33:27.904,,382,4096,2023-09-24 15:33:20.373
1979.0,1978.77,2023-09-24 15:33:28.275,661.62,380,4096,2023-09-24 15:33:19.259
290.0,289.76,2023-09-24 15:33:28.275,,382,4096,2023-09-24 15:33:20.359
1092.0,1091.84,2023-09-24 15:33:26.691,1059.58,380,4096,2023-09-24 15:33:18.769
333.0,332.63,2023-09-24 15:33:26.691,,382,4096,2023-09-24 15:33:20.408
1299.0,1298.37,2023-09-24 15:33:24.119,625.62,380,4096,2023-09-24 15:33:18.537
284.0,283.63,2023-09-24 15:33:24.119,,382,4096,2023-09-24 15:33:20.364
1970.0,1969.74,2023-09-24 15:33:21.674,634.56,380,4096,2023-09-24 15:33:19.220
315.0,314.16,2023-09-24 15:33:21.674,,383,4096,2023-09-24 15:33:20.387
1265.0,1264.87,2023-09-24 15:33:22.392,589.38,380,4096,2023-09-24 15:33:18.464
303.0,302.57,2023-09-24 15:33:22.392,,383,4096,2023-09-24 15:33:20.380
1109.0,1108.71,2023-09-24 15:33:19.658,709.84,380,4096,2023-09-24 15:33:18.429
312.0,311.81,2023-09-24 15:33:29.107,,383,4096,2023-09-24 15:33:20.394
1371.0,1370.36,2023-09-24 15:33:19.078,580.88,380,4096,2023-09-24 15:33:18.576
284.0,283.15,2023-09-24 15:33:29.100,,383,4096,2023-09-24 15:33:20.361
1913.0,1912.56,2023-09-24 15:33:21.838,645.74,380,4096,2023-09-24 15:33:19.194
295.0,294.3,2023-09-24 15:33:21.838,,382,4096,2023-09-24 15:33:20.369
909.0,908.9,2023-09-24 15:33:26.190,552.33,381,4096,2023-09-24 15:33:18.082
336.0,335.51,2023-09-24 15:33:26.190,,398,4096,2023-09-24 15:33:20.421
1867.0,1866.41,2023-09-24 15:33:19.354,614.9,380,4096,2023-09-24 15:33:19.096
301.0,300.52,2023-09-24 15:33:29.102,,382,4096,2023-09-24 15:33:20.381
1141.0,1140.42,2023-09-24 15:33:27.335,637.7,381,4096,2023-09-24 15:33:18.321
310.0,309.34,2023-09-24 15:33:27.335,,383,4096,2023-09-24 15:33:20.393
1962.0,1961.66,2023-09-24 15:33:20.587,624.61,382,4096,2023-09-24 15:33:19.216
295.0,294.92,2023-09-24 15:33:20.587,,383,4096,2023-09-24 15:33:20.375
1100.0,1099.45,2023-09-24 15:33:23.886,663.75,380,4096,2023-09-24 15:33:18.378
316.0,315.04,2023-09-24 15:33:23.886,,383,4096,2023-09-24 15:33:20.396
1674.0,1673.15,2023-09-24 15:33:27.916,607.74,380,4096,2023-09-24 15:33:18.900
299.0,298.6,2023-09-24 15:33:27.916,,381,4096,2023-09-24 15:33:20.374
1112.0,1111.83,2023-09-24 15:33:23.536,646.24,381,4096,2023-09-24 15:33:18.371
322.0,321.47,2023-09-24 15:33:23.536,,381,4096,2023-09-24 15:33:20.403
1307.0,1306.22,2023-09-24 15:33:23.940,629.18,380,4096,2023-09-24 15:33:18.556
301.0,300.08,2023-09-24 15:33:23.940,,382,4096,2023-09-24 15:33:20.380
670.0,669.11,2023-09-24 15:33:18.175,528.28,380,4096,2023-09-24 15:33:17.813
294.0,293.64,2023-09-24 15:33:29.105,,382,4096,2023-09-24 15:33:20.380
718.0,717.89,2023-09-24 15:33:26.171,537.96,382,4096,2023-09-24 15:33:17.872
272.0,271.23,2023-09-24 15:33:26.171,,382,4096,2023-09-24 15:33:20.356
1815.0,1814.05,2023-09-24 15:33:25.690,609.02,381,4096,2023-09-24 15:33:19.039
295.0,294.25,2023-09-24 15:33:25.690,,383,4096,2023-09-24 15:33:20.368
1280.0,1279.09,2023-09-24 15:33:19.341,616.84,380,4096,2023-09-24 15:33:18.515
323.0,322.27,2023-09-24 15:33:29.099,,381,4096,2023-09-24 15:33:20.401
1378.0,1377.07,2023-09-24 15:33:27.648,636.41,382,4096,2023-09-24 15:33:18.632
300.0,299.03,2023-09-24 15:33:27.648,,382,4096,2023-09-24 15:33:20.376
1382.0,1381.1,2023-09-24 15:33:27.677,667.94,380,4096,2023-09-24 15:33:18.669
297.0,296.01,2023-09-24 15:33:27.677,,383,4096,2023-09-24 15:33:20.372
2268.0,2267.81,2023-09-24 15:33:29.043,593.29,381,5120,2023-09-24 15:33:24.963
293.0,292.06,2023-09-24 15:33:29.043,,382,5120,2023-09-24 15:33:26.319
885.0,884.97,2023-09-24 15:33:29.880,587.82,380,5120,2023-09-24 15:33:23.574
295.0,294.53,2023-09-24 15:33:29.880,,382,5120,2023-09-24 15:33:26.328
2359.0,2358.8,2023-09-24 15:33:31.196,602.75,382,5120,2023-09-24 15:33:25.094
277.0,276.76,2023-09-24 15:33:31.196,,382,5120,2023-09-24 15:33:26.299
1136.0,1135.5,2023-09-24 15:33:24.519,620.21,380,5120,2023-09-24 15:33:23.841
302.0,301.61,2023-09-24 15:33:35.053,,382,5120,2023-09-24 15:33:26.334
1361.0,1360.43,2023-09-24 15:33:25.463,522.96,380,5120,2023-09-24 15:33:23.909
255.0,254.67,2023-09-24 15:33:35.043,,382,5120,2023-09-24 15:33:26.284
670.0,669.79,2023-09-24 15:33:29.823,546.26,380,5120,2023-09-24 15:33:23.293
262.0,261.59,2023-09-24 15:33:29.823,,382,5120,2023-09-24 15:33:26.300
1050.0,1049.13,2023-09-24 15:33:29.463,606.34,381,5120,2023-09-24 15:33:23.764
284.0,283.09,2023-09-24 15:33:29.463,,382,5120,2023-09-24 15:33:26.312
1128.0,1127.75,2023-09-24 15:33:28.579,646.19,380,5120,2023-09-24 15:33:23.872
319.0,318.18,2023-09-24 15:33:28.579,,383,5120,2023-09-24 15:33:26.349
2113.0,2112.87,2023-09-24 15:33:26.984,580.57,381,5120,2023-09-24 15:33:24.769
284.0,283.82,2023-09-24 15:33:26.984,,382,5120,2023-09-24 15:33:26.316
2371.0,2370.08,2023-09-24 15:33:34.095,587.94,381,5120,2023-09-24 15:33:25.087
280.0,279.13,2023-09-24 15:33:34.095,,382,5120,2023-09-24 15:33:26.302
2280.0,2279.67,2023-09-24 15:33:34.009,608.41,380,5120,2023-09-24 15:33:24.997
283.0,282.9,2023-09-24 15:33:34.009,,381,5120,2023-09-24 15:33:26.307
864.0,863.53,2023-09-24 15:33:24.353,591.15,380,5120,2023-09-24 15:33:23.490
295.0,294.38,2023-09-24 15:33:35.054,,381,5120,2023-09-24 15:33:26.327
1168.0,1167.93,2023-09-24 15:33:29.279,633.01,382,5120,2023-09-24 15:33:23.916
292.0,291.17,2023-09-24 15:33:29.279,,383,5120,2023-09-24 15:33:26.319
887.0,886.88,2023-09-24 15:33:28.125,591.3,381,5120,2023-09-24 15:33:23.551
281.0,280.23,2023-09-24 15:33:28.125,,382,5120,2023-09-24 15:33:26.313
2205.0,2204.35,2023-09-24 15:33:31.708,594.9,380,5120,2023-09-24 15:33:24.900
293.0,292.9,2023-09-24 15:33:31.708,,382,5120,2023-09-24 15:33:26.318
2152.0,2151.57,2023-09-24 15:33:25.339,608.68,382,5120,2023-09-24 15:33:24.837
285.0,284.62,2023-09-24 15:33:35.047,,383,5120,2023-09-24 15:33:26.312
2433.0,2432.36,2023-09-24 15:33:25.706,608.3,380,5120,2023-09-24 15:33:25.171
277.0,276.75,2023-09-24 15:33:35.032,,381,5120,2023-09-24 15:33:26.295
1884.0,1883.51,2023-09-24 15:33:29.438,518.98,380,5120,2023-09-24 15:33:24.487
252.0,251.36,2023-09-24 15:33:29.438,,381,5120,2023-09-24 15:33:26.281
778.0,777.23,2023-09-24 15:33:26.941,585.43,380,5120,2023-09-24 15:33:23.464
349.0,348.9,2023-09-24 15:33:26.941,,398,5120,2023-09-24 15:33:26.382
2343.0,2342.48,2023-09-24 15:33:26.955,607.37,380,5120,2023-09-24 15:33:25.059
281.0,280.53,2023-09-24 15:33:26.955,,382,5120,2023-09-24 15:33:26.303
1054.0,1053.89,2023-09-24 15:33:26.109,612.53,397,5120,2023-09-24 15:33:23.698
299.0,298.53,2023-09-24 15:33:35.343,,397,5120,2023-09-24 15:33:26.330
2366.0,2365.8,2023-09-24 15:33:26.733,600.65,380,5120,2023-09-24 15:33:25.096
280.0,279.28,2023-09-24 15:33:26.733,,382,5120,2023-09-24 15:33:26.301
2110.0,2109.69,2023-09-24 15:33:27.506,578.14,380,5120,2023-09-24 15:33:24.777
284.0,283.51,2023-09-24 15:33:27.506,,382,5120,2023-09-24 15:33:26.311
1023.0,1022.92,2023-09-24 15:33:27.835,601.45,381,5120,2023-09-24 15:33:23.719
286.0,285.54,2023-09-24 15:33:27.835,,384,5120,2023-09-24 15:33:26.315
2124.0,2123.36,2023-09-24 15:33:31.150,546.8,380,5120,2023-09-24 15:33:24.747
276.0,275.1,2023-09-24 15:33:31.150,,383,5120,2023-09-24 15:33:26.303
1117.0,1116.83,2023-09-24 15:33:28.533,617.75,380,5120,2023-09-24 15:33:23.937
304.0,303.76,2023-09-24 15:33:28.533,,382,5120,2023-09-24 15:33:26.334
2324.0,2323.58,2023-09-24 15:33:34.063,629.67,380,5120,2023-09-24 15:33:25.053
300.0,299.54,2023-09-24 15:33:34.063,,383,5120,2023-09-24 15:33:26.324
